mean_x,std_x,mean_y,std_y,mean_z,std_z,Activity
-1.88002,3.23737,-6.56522,3.05208,-2.31427,6.33029,hand_wash
-2.56008,3.07870,-4.24315,3.52087,6.53263,5.78198,hand_wash
-1.22445,1.46116,-8.21583,2.54632,-0.58435,3.34638,hand_wash
-3.49804,3.43644,-7.41827,3.62140,-2.13140,5.98941,hand_wash
-3.73749,3.47594,-7.02681,4.88252,-0.55582,6.50220,hand_wash
-1.36762,3.14682,-7.40536,2.81652,0.18830,7.13764,hand_wash
-3.11250,2.22589,-6.95630,3.32730,-2.90283,4.91544,hand_wash
-3.75184,2.41697,-6.73917,2.96527,-2.45121,5.05053,hand_wash
-3.42953,2.34880,-6.70292,3.46655,-2.81409,4.79005,hand_wash
-3.04397,3.52087,-4.62488,3.98420,2.27499,7.76347,hand_wash
-3.04738,3.12174,-7.18522,3.45793,-1.09512,5.89837,hand_wash
-2.66769,3.85748,-6.22991,4.19939,3.10607,7.49500,hand_wash
-4.28644,3.13196,-5.29388,4.64622,-0.37777,6.85601,hand_wash
-3.95768,6.49334,-4.98941,4.01631,2.68330,7.45074,hand_wash
-4.14040,9.51432,-3.67368,4.58490,6.31613,5.87957,hand_wash
-4.29174,3.20320,-5.65935,4.83152,-5.38628,5.26787,hand_wash
-5.02236,3.66953,-3.68837,4.97346,3.51346,8.42894,hand_wash
-3.50945,4.00328,-6.12734,5.09412,1.48215,7.81362,hand_wash
-3.58689,5.26204,-6.21040,5.89236,-1.42165,8.46692,hand_wash
-3.09629,2.99034,-5.14103,4.09687,2.37192,7.91890,hand_wash
4.70343,1.95246,-4.69692,4.98130,4.76917,3.98110,hand_wash
5.47120,1.92929,-3.98122,3.87135,5.32160,3.22196,hand_wash
-2.71373,1.95197,-6.10473,3.05271,0.90755,6.73184,hand_wash
-3.78477,3.46202,-4.91887,5.58263,2.35394,6.79985,hand_wash
-4.18849,3.59516,-5.89706,4.19008,-4.87780,5.89256,hand_wash
-4.35370,3.44157,-5.39076,5.63705,-0.49311,7.36670,hand_wash
-4.69300,4.11472,-1.78482,4.81237,7.68672,6.57681,hand_wash
-2.71364,2.36027,-6.87632,2.80062,-1.65290,5.90501,hand_wash
-2.86414,3.40401,-5.33651,3.46309,1.83536,7.94493,hand_wash
-4.24799,3.83010,-5.36040,4.45019,-4.56585,7.06208,hand_wash
-4.31020,3.67896,-5.25856,4.57231,0.08812,7.52752,hand_wash
-3.53334,2.42244,-6.42412,3.06199,-1.46521,6.22881,hand_wash
-1.55618,5.69005,-5.56783,5.71888,5.34921,6.18912,hand_wash
-4.06345,2.72638,-5.90946,4.31753,-1.58455,6.43834,hand_wash
-4.41426,2.83864,-5.89423,3.51625,-0.61181,6.02491,hand_wash
-3.98204,4.13366,-5.62758,4.47221,-2.78356,7.95523,hand_wash
-4.55076,2.73116,-5.17646,4.01328,-3.27659,6.25979,hand_wash
-4.52921,4.29963,-3.51076,3.83019,7.59062,4.95650,hand_wash
-4.34317,2.65290,-5.36975,3.84554,-1.17586,6.90233,hand_wash
-4.09215,3.16843,-6.18022,3.90188,-1.45831,6.33080,hand_wash
-2.69964,3.09639,-6.98502,4.13357,-1.09083,6.60031,hand_wash
-2.50886,3.39750,-5.72761,3.85489,2.52001,7.16433,hand_wash
-2.71328,2.90693,-6.45130,3.74346,-3.05675,6.24996,hand_wash
-2.42324,3.70684,-5.94998,3.80126,0.90285,8.26689,hand_wash
4.90294,1.94691,-4.59230,2.92287,5.98527,3.58696,hand_wash
4.30639,1.89414,-6.43712,3.32314,2.96751,3.81359,hand_wash
3.60141,1.97785,-5.05723,5.46777,3.36244,4.57724,hand_wash
-2.39401,3.48703,-7.27561,4.09334,-2.30712,6.43695,hand_wash
-3.79003,2.40793,-7.22663,3.21912,-2.74296,4.30317,hand_wash
-3.57349,3.19096,-6.68360,3.13638,-4.07175,5.06881,hand_wash
-3.30053,1.97987,-3.06422,3.64567,7.78180,4.27938,hand_wash
-4.03272,2.81707,-5.61092,3.89619,-0.91530,6.39144,hand_wash
4.86478,1.65518,-5.00650,4.15761,4.92264,3.62125,hand_wash
4.14143,2.83459,-5.31638,4.74321,4.52063,4.66496,hand_wash
5.15946,2.49200,-4.69619,3.51479,4.78299,4.55686,hand_wash
5.72356,3.21849,-5.02626,4.40451,3.59321,6.08713,hand_wash
5.24640,2.19863,-6.49434,3.39646,2.67724,3.77308,hand_wash
6.29006,2.55813,-4.17771,4.41750,4.12358,4.50924,hand_wash
4.00858,3.43462,-2.98200,5.66952,4.34967,4.97596,hand_wash
-2.78032,3.12438,-7.25332,3.47051,-1.30710,6.12130,hand_wash
-2.88314,2.99003,-6.28291,3.26930,-1.46860,6.73340,hand_wash
-2.85441,3.16488,-6.83040,3.76201,-1.34444,6.34753,hand_wash
-3.09606,1.99852,-3.52185,3.48594,5.55280,6.20417,hand_wash
-4.83895,2.64311,-5.11890,4.31429,1.47911,6.42656,hand_wash
-4.29952,3.80544,-6.04404,3.60771,-4.63134,5.62778,hand_wash
-4.57750,2.49981,-4.78936,4.72975,1.99214,6.49557,hand_wash
-4.51004,2.58118,-5.18770,4.03032,0.26779,6.57094,hand_wash
-3.59436,2.20312,-5.25565,2.95370,0.45638,7.17338,hand_wash
-3.06383,3.40364,-7.09028,4.61551,-0.31911,7.16396,hand_wash
-3.80672,3.25947,-7.12926,3.53879,-2.30444,5.33119,hand_wash
5.14632,2.72260,-6.26005,3.75730,2.14248,3.58599,hand_wash
4.94847,2.28463,-4.91109,4.24242,4.68766,4.73809,hand_wash
5.52847,1.63932,-6.27056,2.81068,2.48450,2.96838,hand_wash
4.71258,1.25189,-6.50880,2.93242,3.69787,2.69085,hand_wash
1.73268,2.11546,-8.31741,3.36642,-1.99129,3.56434,hand_wash
2.13547,2.14703,-7.04161,5.10115,0.89726,5.06747,hand_wash
-3.12014,2.35235,-6.56942,3.11389,-0.96567,5.89635,hand_wash
-3.42717,2.37373,-7.55773,3.25295,-1.38442,4.42926,hand_wash
-8.87169,4.98316,-4.06447,3.82907,0.31599,2.73431,not_hand_wash
-9.09217,3.25505,-4.21286,2.56663,-0.62764,1.98842,not_hand_wash
-3.26673,5.40469,-4.41475,2.62627,-4.20078,4.16000,not_hand_wash
2.09092,0.86448,-7.71272,1.98725,-3.79831,1.30270,not_hand_wash
1.20342,0.73332,-8.32536,1.96673,-2.87526,1.00535,not_hand_wash
-0.09033,4.32261,-7.66123,2.70850,-2.07178,1.61550,not_hand_wash
-5.48487,5.48772,-4.45012,2.96351,-4.01334,4.11823,not_hand_wash
-2.73415,0.71816,-6.61163,1.57891,-5.15917,1.30709,not_hand_wash
-8.22487,2.68403,-1.76262,3.37315,-0.22698,2.44502,not_hand_wash
-8.34303,2.25337,-2.31945,2.01749,3.09757,1.49450,not_hand_wash
-8.12540,1.81206,-1.97933,0.50916,4.56564,1.07552,not_hand_wash
-8.32276,1.85366,-2.40585,0.62356,3.86073,0.92739,not_hand_wash
-8.22283,1.84824,-3.13104,0.83311,3.36869,0.80949,not_hand_wash
-7.87275,2.32272,-2.95871,1.65884,1.36903,3.31186,not_hand_wash
1.63564,1.99128,-4.95489,1.23327,-6.88323,1.60545,not_hand_wash
2.74925,0.69345,-4.79974,1.26834,-6.82470,1.59341,not_hand_wash
2.33545,0.60726,-5.65302,1.82696,-6.18966,1.76200,not_hand_wash
1.48438,1.30187,-6.25175,2.01866,-5.13456,3.09288,not_hand_wash
2.34960,0.94504,-8.49122,2.11695,2.28300,1.07397,not_hand_wash
-2.58831,6.79388,-7.23731,2.90963,0.58215,3.09477,not_hand_wash
-4.45491,7.99147,-0.96816,6.57733,0.12663,8.43537,not_hand_wash
-8.33528,6.57754,-4.06658,5.08864,0.02548,5.56606,not_hand_wash
-9.18857,3.97657,-3.99655,3.22745,-0.06074,4.33560,not_hand_wash
2.92383,2.06837,-5.27495,2.29380,1.41441,6.53422,not_hand_wash
0.97147,3.10930,-6.45958,3.86761,-3.82113,4.10837,not_hand_wash
2.12721,1.18043,-8.76189,2.12100,-0.46417,1.00510,not_hand_wash
-3.01635,7.55989,-5.94159,3.13428,-0.55659,2.04863,not_hand_wash
-1.82747,5.03840,-2.77624,6.73733,-7.90503,7.28201,not_hand_wash
-0.57623,3.45724,-0.11544,2.86851,-8.00008,2.50751,not_hand_wash
2.52165,3.47398,2.96899,8.87304,3.52774,6.01684,not_hand_wash
2.14479,1.52811,7.07706,2.40835,5.72570,2.79857,not_hand_wash
1.60544,3.23061,5.92139,4.53751,5.57433,4.34409,not_hand_wash
1.82352,0.97962,6.39010,1.89378,6.98705,2.31809,not_hand_wash
0.55835,0.47190,8.72299,1.97544,4.49171,1.17852,not_hand_wash
0.44938,0.17320,8.69932,1.93855,4.54932,1.03095,not_hand_wash
0.42217,0.19732,8.40287,1.88873,5.11041,1.18563,not_hand_wash
0.34208,0.22604,8.38189,1.94532,5.09963,1.20209,not_hand_wash
0.28243,0.09890,8.41226,1.86993,5.11464,1.13833,not_hand_wash
0.42371,0.13161,8.51317,1.90247,4.91228,1.13160,not_hand_wash
1.66232,5.65952,6.63593,4.35756,1.37276,3.27619,not_hand_wash
0.77840,3.51953,3.07728,6.65717,5.64779,4.49501,not_hand_wash
6.82276,1.60884,6.55638,1.50506,1.38945,0.70714,not_hand_wash
6.91657,1.55495,6.43065,1.46834,1.39255,0.49018,not_hand_wash
4.51802,4.81777,4.74141,3.70248,2.81310,3.18059,not_hand_wash
-2.82687,0.97056,1.01911,1.96152,9.29065,2.48418,not_hand_wash
-0.86705,4.39726,0.89582,4.50915,5.97052,6.22769,not_hand_wash
6.43469,2.02975,3.82018,3.46575,2.84210,4.32069,not_hand_wash
1.50159,3.76371,5.66633,5.10764,5.89057,4.35184,not_hand_wash
0.88619,0.24600,8.01049,1.78570,5.70201,1.28895,not_hand_wash
0.80702,0.24201,8.04415,1.79903,5.64941,1.26221,not_hand_wash
0.85649,0.51980,8.06829,1.78881,5.66618,1.22229,not_hand_wash
1.97900,5.18180,2.95391,8.12363,2.46932,6.70301,not_hand_wash
7.47276,1.93146,5.60641,1.68674,0.41210,1.48807,not_hand_wash
7.72823,1.45494,5.22556,1.68941,1.24278,2.06261,not_hand_wash
7.67580,1.92076,5.44663,1.80700,0.02103,1.75461,not_hand_wash
-6.27619,6.24912,2.74495,5.09093,3.44686,5.47482,not_hand_wash
2.64593,3.68314,6.92238,3.93844,1.54857,4.79540,not_hand_wash
2.78372,1.79722,6.07417,2.23373,6.41272,3.42328,not_hand_wash
6.07601,3.42329,3.93594,6.06712,1.11041,2.68524,not_hand_wash
6.15160,2.45868,6.16891,1.52384,2.34276,3.02540,not_hand_wash
6.19465,3.50012,4.02357,4.01431,-1.06832,4.22241,not_hand_wash
5.18689,1.75652,4.91926,2.49870,6.04710,2.54471,not_hand_wash
-0.85664,2.01341,1.99174,6.73327,4.29677,5.93452,not_hand_wash
7.62399,3.08089,2.61552,3.89338,-0.26222,2.66892,not_hand_wash
2.42411,2.55907,2.44366,4.33374,8.05059,3.33798,not_hand_wash
2.28874,0.60475,5.65697,1.38776,7.73869,1.81442,not_hand_wash
2.30557,0.60051,5.75747,1.34001,7.70749,1.74642,not_hand_wash
2.49961,0.61685,6.22307,1.52776,7.25461,1.67069,not_hand_wash
2.53849,0.56975,5.88923,1.32118,7.54357,1.68196,not_hand_wash
2.55735,0.59741,6.17715,1.44692,7.24297,1.67758,not_hand_wash
1.11591,4.89722,6.31763,6.63379,1.87109,4.02271,not_hand_wash
3.13610,3.04665,5.95771,3.86543,0.17407,5.27154,not_hand_wash
6.90422,1.55431,6.51089,1.47612,0.95138,0.32519,not_hand_wash
6.87640,1.58259,6.47232,1.48923,1.04969,0.25545,not_hand_wash
7.00283,1.54812,6.32143,1.46085,1.36345,0.98905,not_hand_wash
5.02020,3.14183,7.30898,2.17688,0.52633,1.86296,not_hand_wash
6.49498,1.86628,6.64169,1.76992,0.72000,1.20694,not_hand_wash
4.30794,4.02590,5.23333,5.95996,3.18380,5.67976,not_hand_wash
2.26791,1.64253,6.76628,4.60696,5.85101,3.22125,not_hand_wash
2.27931,0.56139,6.66042,1.55382,6.92899,1.59485,not_hand_wash
1.98438,0.47489,6.73428,1.57735,6.91423,1.60943,not_hand_wash
2.13685,0.48413,6.74016,1.50476,6.92074,1.54057,not_hand_wash
3.27319,2.92157,6.35736,3.28583,4.09931,4.79919,not_hand_wash
2.54817,3.15061,1.27159,4.57634,5.56115,6.80734,not_hand_wash
7.37093,1.87364,3.72284,1.03138,5.06450,1.39156,not_hand_wash
7.35618,1.69094,3.86376,0.90586,4.85698,1.12276,not_hand_wash
7.40102,1.64745,3.82128,0.86563,4.87095,1.09154,not_hand_wash
7.39028,1.64323,3.87328,0.86481,4.84561,1.07961,not_hand_wash
7.44204,1.65885,3.81008,0.87801,4.81297,1.07941,not_hand_wash
7.48413,1.71864,3.69535,0.85011,4.76242,1.09403,not_hand_wash
7.48499,1.66956,3.68133,0.84260,4.84257,1.08364,not_hand_wash
7.47130,1.66117,3.78330,0.86776,4.79693,1.07373,not_hand_wash
7.43739,1.66435,3.93025,0.92947,4.72472,1.06577,not_hand_wash
4.56055,3.97813,2.41911,2.45390,6.51482,2.84766,not_hand_wash
1.85182,2.03617,3.86512,7.25973,6.79777,3.85946,not_hand_wash
2.22962,0.52693,6.56816,1.48688,7.04046,1.58900,not_hand_wash
2.24137,0.51213,6.64347,1.49404,6.98247,1.56693,not_hand_wash
2.26065,0.52550,6.78235,1.53412,6.79814,1.53766,not_hand_wash
2.11631,0.52591,6.80725,1.56997,6.81266,1.57624,not_hand_wash
2.16317,0.52760,6.76823,1.51104,6.87863,1.53310,not_hand_wash
2.19385,0.51392,6.84765,1.54121,6.77797,1.52515,not_hand_wash
2.19512,0.49555,6.88282,1.52973,6.75878,1.50250,not_hand_wash
2.28703,0.53230,6.74185,1.55617,6.82235,1.57002,not_hand_wash
2.28111,0.54120,7.01305,1.60489,6.56493,1.50230,not_hand_wash
2.39259,0.56386,6.79353,1.57289,6.75216,1.53830,not_hand_wash
1.88745,1.44472,5.49296,4.11843,6.95563,3.19141,not_hand_wash
2.75242,2.79350,7.22594,2.83445,2.69543,3.68603,not_hand_wash
-2.25352,0.94122,9.38361,2.27577,-0.21065,1.73283,not_hand_wash
1.25541,5.22474,6.84793,4.38465,0.94225,3.51495,not_hand_wash
-4.33265,0.98193,7.76191,1.76321,4.09125,1.23528,not_hand_wash
-4.39072,0.99030,7.59920,1.71581,4.35165,0.98360,not_hand_wash
0.77382,5.24941,6.49651,5.21388,2.37880,4.27909,not_hand_wash
6.83784,1.55410,6.55823,1.53201,0.22858,0.49201,not_hand_wash
6.69574,1.49804,6.67995,1.51053,-0.34766,0.34685,not_hand_wash
6.69271,1.48942,6.73370,1.50372,0.05197,0.16698,not_hand_wash
6.69591,1.54063,6.67213,1.54281,-0.01429,0.16141,not_hand_wash
6.81520,1.56566,6.58561,1.53904,-0.03177,0.44453,not_hand_wash
2.46552,3.60761,7.16600,1.79013,-3.71728,2.16561,not_hand_wash
4.70038,2.91416,-6.79178,3.84823,0.41874,4.93580,hand_wash
5.66457,2.85792,-5.47462,4.60595,1.78838,5.13975,hand_wash
-3.03187,3.54383,-6.89147,3.70331,-1.36137,6.92595,hand_wash
-2.47045,2.28835,-7.65553,2.69689,-0.50040,4.83782,hand_wash
-2.78113,2.82806,-7.54397,3.56101,-2.84440,5.07030,hand_wash
-2.68414,3.14952,-6.56756,3.02480,-1.16992,6.73156,hand_wash
-2.34331,3.80558,-6.96595,3.59158,-1.02952,8.36703,hand_wash
-3.64734,3.14342,-6.69447,3.82912,-3.58435,5.47362,hand_wash
-2.73390,2.42804,-5.43900,3.30823,2.05926,7.53686,hand_wash
-2.65905,2.69986,-5.65488,4.19130,-2.31306,6.50422,hand_wash
-3.53683,2.45606,-6.78408,2.81524,-3.35453,4.63006,hand_wash
-3.68294,1.65167,-5.29808,2.67614,-1.64550,6.46698,hand_wash
-2.59619,3.07532,-6.83212,3.79767,-2.48962,6.05978,hand_wash
-2.38267,3.96976,-5.70446,3.32046,2.73394,7.32342,hand_wash
-8.70374,3.90234,-3.50327,2.72124,3.67775,2.23779,not_hand_wash
-8.42580,4.15020,-4.48605,3.06233,3.41231,1.77162,not_hand_wash
-8.28074,2.56056,-3.53409,2.53106,2.61193,1.57485,not_hand_wash
-7.78573,1.77965,-4.66719,1.22813,0.77775,0.42371,not_hand_wash
-7.61897,2.30171,-4.39137,2.48817,2.86818,2.28555,not_hand_wash
-3.02876,3.22339,-6.45817,2.21512,-3.49578,2.24009,not_hand_wash
-6.36987,3.14751,-2.52052,4.80105,-1.81384,5.17582,not_hand_wash
-5.45878,2.49962,-3.53570,4.23240,-2.18030,4.92027,not_hand_wash
-6.50490,1.67927,-1.21556,0.67505,-5.85507,1.58206,not_hand_wash
-5.57018,2.87816,-1.04092,1.65179,-6.37861,1.74787,not_hand_wash
1.23106,6.40465,-4.97076,2.10123,0.87556,4.69096,not_hand_wash
-1.99456,4.90501,-5.43149,2.25877,1.66086,5.31763,not_hand_wash
-3.96080,6.75034,-5.27437,3.80267,0.36627,2.22876,not_hand_wash
-2.88080,4.29563,-7.16893,2.82714,2.02932,1.73750,not_hand_wash
1.05506,0.68609,-8.70410,2.07627,1.62849,1.71830,not_hand_wash
-7.08430,4.64742,-4.25276,3.85637,1.72984,1.97307,not_hand_wash
-8.54652,1.92736,-3.06572,1.33449,0.87631,1.03436,not_hand_wash
-3.29163,5.82693,-5.98861,3.11673,-0.65236,2.08116,not_hand_wash
-2.00696,8.65939,-0.47076,4.10405,4.97976,2.67026,not_hand_wash
-0.33427,5.65221,-0.39329,2.95356,5.59927,5.71626,not_hand_wash
4.00229,4.22235,-5.19192,2.51286,-4.28716,2.74134,not_hand_wash
-9.11223,2.76476,-2.25474,3.52391,1.27059,3.01103,not_hand_wash
-8.44513,1.92048,-3.09136,1.81847,1.40907,0.86776,not_hand_wash
-8.32738,1.91098,-3.51165,1.48610,1.40526,0.97697,not_hand_wash
-7.18189,1.80016,-4.87188,1.43948,2.95069,1.67424,not_hand_wash
-8.08273,2.41587,-3.74119,1.85828,3.29038,1.98504,not_hand_wash
-7.68911,2.36975,-4.18950,2.76377,2.38287,1.69507,not_hand_wash
-8.58512,2.31154,-2.35786,1.62308,2.45184,1.96418,not_hand_wash
-5.86745,5.12438,-3.93557,6.07788,4.77865,3.61733,not_hand_wash
-0.45850,3.21110,-6.84196,2.07934,-3.83392,2.78008,not_hand_wash
1.93533,0.99678,-7.76234,1.83633,-3.89192,1.77935,not_hand_wash
2.37147,0.57006,-7.92878,1.84730,-3.12842,0.88816,not_hand_wash
2.20491,0.53278,-8.28348,1.85878,-2.44885,0.61270,not_hand_wash
1.93874,0.47582,-8.32852,1.85826,-2.51111,0.62387,not_hand_wash
2.00945,0.48466,-8.28604,1.92083,-2.49621,0.65022,not_hand_wash
1.90502,0.47230,-8.25281,1.85126,-2.67726,0.73120,not_hand_wash
1.64966,0.41248,-8.16964,1.85404,-3.07323,0.83294,not_hand_wash
1.70948,0.40182,-8.36042,1.87603,-2.57591,0.62598,not_hand_wash
1.76021,0.43398,-8.27499,1.91706,-2.62480,0.73882,not_hand_wash
1.74665,0.42895,-8.18848,1.83743,-2.98659,0.73236,not_hand_wash
1.76784,0.42123,-8.34737,1.86373,-2.55430,0.60108,not_hand_wash
1.75157,0.40607,-8.40651,1.88618,-2.41189,0.56812,not_hand_wash
1.78532,0.38381,-8.43864,1.70980,-2.52085,0.55758,not_hand_wash
1.85050,0.44446,-8.28741,1.86058,-2.67616,0.63260,not_hand_wash
1.84781,0.45354,-8.30634,1.86830,-2.61849,0.63535,not_hand_wash
1.81930,0.44482,-8.42889,1.95292,-2.09282,0.87751,not_hand_wash
1.75614,0.39914,-8.17445,1.82659,-3.01653,0.69454,not_hand_wash
-0.37040,5.49019,-7.41752,2.69942,-2.40613,3.20621,not_hand_wash
-9.62293,3.85062,-3.05727,3.40878,1.03331,2.86412,not_hand_wash
-7.74833,2.10359,1.22977,0.86479,-4.10231,1.74393,not_hand_wash
-8.24455,3.69763,-2.29068,5.04329,-0.98472,4.39597,not_hand_wash
1.62896,2.94141,-2.68934,3.01791,7.65237,4.99861,not_hand_wash
1.25674,1.27357,-4.44704,1.48148,8.33317,1.95528,not_hand_wash
0.79273,1.15955,-3.83964,1.48164,8.77789,2.03563,not_hand_wash
0.98223,1.39851,-3.78663,2.73913,8.81758,2.70734,not_hand_wash
0.94004,1.67276,-3.22017,2.84890,9.12156,2.69653,not_hand_wash
1.03796,2.78822,-2.92460,2.91757,8.94473,3.42119,not_hand_wash
-3.92176,1.66465,-4.55176,3.23525,7.41632,2.91639,not_hand_wash
-4.07764,1.26111,-5.18912,2.61328,6.81202,2.26158,not_hand_wash
-4.18104,1.15070,-4.38007,2.14042,7.43690,2.26411,not_hand_wash
-3.65399,2.02057,-3.94133,3.60626,7.07305,2.70335,not_hand_wash
-9.55966,3.82059,-2.83832,4.27588,1.41669,2.82844,not_hand_wash
-9.10856,2.68714,-2.43060,2.51899,1.77360,2.23068,not_hand_wash
-9.08357,2.05870,-1.62807,1.62764,1.88434,1.15722,not_hand_wash
-4.20608,4.35307,-5.10119,3.85349,-1.23272,3.07722,not_hand_wash
1.59563,0.78174,-8.86422,2.27072,0.46501,1.01611,not_hand_wash
-0.54682,0.70419,-8.78166,2.03740,2.49733,0.74868,not_hand_wash
-4.10938,4.59271,-6.92424,3.25690,2.16169,1.29598,not_hand_wash
-2.03815,4.13412,-5.73063,1.80182,-4.30825,3.30227,not_hand_wash
0.78890,2.92010,-5.17647,2.64539,3.47334,6.59007,not_hand_wash
3.15464,0.76498,-3.45830,0.86554,8.47794,1.92010,not_hand_wash
3.17465,0.73410,-3.85787,0.88786,8.25693,1.89728,not_hand_wash
2.87874,0.66781,-3.75141,0.84995,8.46258,1.87545,not_hand_wash
4.92731,3.22853,0.14850,4.34066,2.08950,6.32466,not_hand_wash
5.16084,3.14870,1.23244,1.85095,4.55097,6.00594,not_hand_wash
0.73018,0.88381,0.07917,3.80194,9.03961,2.40324,not_hand_wash
2.08475,0.50122,6.81527,1.55376,6.91776,1.55553,not_hand_wash
2.11632,0.48136,6.91924,1.54739,6.81557,1.51742,not_hand_wash
2.11449,0.47418,6.96953,1.64153,6.72294,1.58890,not_hand_wash
2.13374,0.49779,7.38470,1.69996,6.23158,1.43208,not_hand_wash
2.22196,0.49918,7.30433,1.62606,6.34655,1.41154,not_hand_wash
2.26062,0.51208,7.29286,1.62999,6.34704,1.41310,not_hand_wash
2.29231,0.46175,7.35275,1.47239,6.41172,1.28306,not_hand_wash
2.25118,0.51017,7.28896,1.62689,6.35536,1.41563,not_hand_wash
2.24794,0.53450,7.17409,1.67769,6.40301,1.49461,not_hand_wash
-1.72989,1.84932,6.96616,1.76201,6.55971,2.12556,not_hand_wash
-1.42188,0.43899,7.17147,1.82222,6.63010,1.69268,not_hand_wash
-1.22716,0.33376,7.48216,2.14178,6.06002,2.11970,not_hand_wash
-1.31073,0.42686,6.92218,1.67712,6.98022,1.66430,not_hand_wash
-1.22092,0.30283,7.36140,1.64863,6.47284,1.49750,not_hand_wash
-4.70961,1.37305,3.56859,1.60674,7.88986,1.99553,not_hand_wash
-2.45566,1.97735,6.71484,2.96144,5.77524,2.49707,not_hand_wash
-1.11429,0.30203,9.08264,2.09180,3.47443,0.82521,not_hand_wash
4.69626,3.03248,6.18904,2.91768,1.25006,4.79768,not_hand_wash
0.82295,2.60991,7.80300,3.12029,4.77119,2.66105,not_hand_wash
-1.04401,0.25745,8.49543,1.89224,4.94626,1.11530,not_hand_wash
-1.06269,0.25851,8.46219,1.94486,4.91358,1.13121,not_hand_wash
-1.05710,0.24111,8.60888,1.91431,4.71346,1.05254,not_hand_wash
-1.09016,0.24854,8.65332,1.92015,4.61131,1.02587,not_hand_wash
-1.11292,0.26813,8.59327,1.97661,4.66016,1.08272,not_hand_wash
-5.87888,4.24725,5.54644,2.85592,2.72546,2.60590,not_hand_wash
-8.04407,1.78615,4.41137,0.98100,2.80394,0.62442,not_hand_wash
-8.05627,1.78768,4.40839,0.97725,2.75152,0.61778,not_hand_wash
-8.03783,1.84316,4.45121,1.02259,2.60682,0.60134,not_hand_wash
-8.06292,1.79053,4.46757,0.99357,2.62991,0.58697,not_hand_wash
-8.06973,1.80648,4.39971,0.99207,2.71042,0.65476,not_hand_wash
-8.02016,1.78454,4.48898,0.99921,2.75455,0.61756,not_hand_wash
-7.98236,1.82415,4.47880,1.02402,2.76900,0.63455,not_hand_wash
-7.87947,1.83783,4.85891,1.50113,2.79527,0.79081,not_hand_wash
4.36737,2.78696,7.19557,1.80269,-2.69391,1.48445,not_hand_wash
5.29644,1.28389,7.15193,1.90005,-2.63088,1.18097,not_hand_wash
0.80320,4.78531,6.68278,2.26662,-3.33621,3.36821,not_hand_wash
3.96324,1.49786,7.28743,2.21706,-0.72723,4.33041,not_hand_wash
4.42122,0.98750,7.54785,1.68614,-3.37939,0.78893,not_hand_wash
-1.13598,5.96443,6.74603,2.63302,0.30791,4.70285,not_hand_wash
-6.48353,1.43723,5.72942,1.27102,4.48879,0.99907,not_hand_wash
-6.49669,1.44389,5.68299,1.26228,4.53928,1.01125,not_hand_wash
-6.25745,1.94942,6.04087,1.72531,4.61754,1.07862,not_hand_wash
6.26016,2.20163,3.40079,3.98329,-3.25916,2.54006,not_hand_wash
0.54764,1.37149,9.22219,2.64701,0.60360,2.55273,not_hand_wash
0.24481,0.14215,9.62183,2.13993,0.99848,0.32424,not_hand_wash
0.34080,0.46441,9.52708,2.20838,1.46462,0.70016,not_hand_wash
1.04675,0.38285,9.41707,2.15789,2.24625,0.74890,not_hand_wash
0.93110,0.22591,9.43156,2.10110,2.28410,0.54314,not_hand_wash
0.95303,0.21688,9.44169,2.09496,2.19340,0.49778,not_hand_wash
0.83211,0.23631,9.43505,2.17236,2.13731,0.53886,not_hand_wash
0.80991,0.19543,9.45486,2.10525,2.15642,0.50122,not_hand_wash
0.87251,0.20319,9.50035,2.10773,1.89521,0.42687,not_hand_wash
0.81674,0.23391,9.50784,2.12446,1.82270,0.46813,not_hand_wash
0.50937,0.20660,9.42767,2.19109,2.13604,0.90597,not_hand_wash
0.51370,0.12648,9.36569,2.08110,2.71909,0.60925,not_hand_wash
0.57082,0.23312,9.40438,2.06446,2.63745,0.65470,not_hand_wash
0.84188,0.27927,9.41680,2.19667,2.34006,0.74560,not_hand_wash
0.85108,0.25787,9.40358,2.10902,2.40878,0.62678,not_hand_wash
0.83380,0.25643,9.45315,2.13234,2.53906,0.63668,not_hand_wash
2.04705,3.97181,1.75614,5.47342,6.52530,3.31852,not_hand_wash
6.69845,1.58157,-1.39307,0.54663,6.66868,1.52792,not_hand_wash
2.34580,0.69243,-3.38838,0.94413,8.91386,2.04784,not_hand_wash
0.99036,2.13423,1.14405,5.99962,5.89743,5.01365,not_hand_wash
-2.49023,2.71320,-6.25474,3.80574,0.82314,7.37600,hand_wash
-3.50324,3.44473,-7.51789,3.18582,-2.71004,5.48966,hand_wash
-2.99880,3.83152,-4.02830,4.07077,5.42354,7.13161,hand_wash
5.51858,2.04262,-4.70938,4.42315,4.42239,3.59533,hand_wash
3.97644,2.76264,-4.10350,5.44944,5.50810,4.29169,hand_wash
4.29665,2.10643,-5.92013,3.34927,5.20542,4.25069,hand_wash
-1.89355,2.13100,-6.18877,3.61289,2.07136,5.73341,hand_wash
-3.65027,4.06762,-7.48129,4.43645,-2.25556,6.18498,hand_wash
-3.12153,3.64192,-3.32904,4.23126,5.58467,7.19697,hand_wash
